#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Secreted_PIN_XP_002905594.1                                  -          Metallophos          PF00149.30   1.1e-10   36.8   0.3   1.6e-10   36.3   0.3   1.3   1   0   0   1   1   1   1 -
Secreted_PIN_XP_002896292.1                                  -          Metallophos          PF00149.30   1.4e-10   36.6   0.5   4.4e-10   34.9   0.5   1.8   1   1   0   1   1   1   1 -
Secreted_PIN_XP_002901497.1                                  -          Metallophos          PF00149.30   5.4e-10   34.6   1.5   2.4e-09   32.5   1.5   2.0   1   1   0   1   1   1   1 -
Secreted_PIN_XP_002997542.1                                  -          Metallophos          PF00149.30   6.3e-09   31.1   0.9   2.1e-08   29.4   0.9   1.8   1   1   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1186537_evm.model.d7180000051309.1 -          MetallophosN         PF16371.7    0.00034   15.4   1.4     0.084    7.7   0.4   2.5   2   0   0   2   2   2   2 -
Secreted_PRU_jgi_Orpsp1_1_1190895_evm.model.d7180000081927.1 -          MetallophosN         PF16371.7     0.0011   13.7   0.8       1.7    3.5   0.1   3.4   3   0   0   3   3   3   0 -
Secreted_PRU_jgi_Orpsp1_1_1177798_evm.model.c7180000062897.1 -          MetallophosN         PF16371.7     0.0013   13.5   2.4       1.1    4.2   0.0   3.8   4   0   0   4   4   4   0 -
Secreted_PRU_jgi_Orpsp1_1_1190056_evm.model.d7180000076360.1 -          MetallophosN         PF16371.7     0.0034   12.2   1.2      0.54    5.1   0.0   3.0   4   0   0   4   4   4   1 -
Secreted_PRU_jgi_Orpsp1_1_1174935_evm.model.c7180000052010.1 -          MetallophosN         PF16371.7      0.015   10.1   4.0       1.1    4.1   0.1   3.5   3   0   0   3   3   3   0 -
Secreted_PRU_jgi_Orpsp1_1_1176933_evm.model.c7180000059546.1 -          MetallophosN         PF16371.7      0.015   10.1   4.0       1.1    4.1   0.1   3.5   3   0   0   3   3   3   0 -
Secreted_PIN_XP_002895874.1 -          Metallophos_2        PF12850.9    3.5e-06   21.7   0.1   0.00027   15.6   0.4   2.2   1   1   1   2   2   2   2 -
Secreted_CIM_XP_001246119.2                                  -          MGC-24               PF05283.13   0.00041   15.3   4.3   0.00041   15.3   4.3   2.4   1   1   1   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1179675_evm.model.c7180000070299.1 -          MGC-24               PF05283.13    0.0074   11.2  17.4     0.021    9.7  17.4   1.8   1   0   0   1   1   1   1 -
Secreted_FFL_RSL54111.1                                      -          MGC-24               PF05283.13       5.1    2.0  28.3      0.32    5.9  16.4   2.2   1   1   1   2   2   2   0 -
Secreted_CMA_jgi_Corma2_726356_estExt_fgenesh1_pg.C_90064 -          Mito_fiss_reg        PF05308.13    0.0047   11.6   0.9    0.0046   11.6   0.9   1.2   1   0   0   1   1   1   1 -
Secreted_THA_XP_024768069.1                               -          Mito_fiss_reg        PF05308.13     0.044    8.4   4.8     0.054    8.1   4.8   1.2   1   1   0   1   1   1   0 -
Secreted_CIM_XP_001246119.2 -          MSA-2c               PF12238.10       3.4    2.1  26.6      0.76    4.2  16.6   2.1   1   1   1   2   2   2   0 -
Secreted_CMI_XP_006667961.1 -          MSP1_C               PF07462.13       4.4    0.3   9.5       5.7   -0.0   9.5   1.3   1   0   0   1   1   1   0 -
Secreted_RMI_XP_023462804.1                                  -          Mucin                PF01456.19   0.00016   16.3  30.8   0.00033   15.2  30.8   1.5   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1179010_evm.model.c7180000067566.1 -          Mucin                PF01456.19   0.00016   16.3  52.5   0.00016   16.3  52.5   4.8   2   1   2   4   4   4   1 -
Secreted_FFL_RSL81790.1                                      -          Mucin                PF01456.19   0.00039   15.0   9.1   0.00058   14.4   9.1   1.2   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1179675_evm.model.c7180000070299.1 -          Mucin                PF01456.19       1.9    3.1  57.5       3.3    2.3  57.5   1.3   1   0   0   1   1   1   0 -
Secreted_POR_XP_003718244.1 -          Myc_target_1         PF15179.8     0.0015   13.0   0.4    0.0036   11.8   0.4   1.5   1   0   0   1   1   1   1 -
Secreted_VNO_XP_028495486.1 -          NAD_binding_3        PF03447.18    0.0033   12.7   0.0    0.0055   11.9   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_NCR_XP_960694.2 -          Na_H_Exchanger       PF00999.23    0.0014   11.9   0.0     0.002   11.4   0.0   1.1   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1186041_evm.model.c7180000096599.1 -          Neocarzinostat       PF00960.20   0.00048   14.7   0.3    0.0082   10.7   0.0   2.1   2   0   0   2   2   2   1 -
Secreted_UMA_XP_011391123.1 -          NLE                  PF08154.14       0.7    5.1  12.3       2.1    3.5   0.2   6.4   5   3   5  10  10  10   0 -
Secreted_PRU_jgi_Orpsp1_1_1175005_evm.model.c7180000052288.1 -          Noda_Vmethyltr       PF19222.2     0.0021   12.3   0.0    0.0048   11.2   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_SST_KIJ43733.1 -          NODP                 PF07684.14   0.00099   13.7   2.7    0.0016   13.1   2.7   1.2   1   0   0   1   1   1   1 -
Secreted_BME_ORX98966.1 -          NPCBM                PF08305.13    0.0014   13.4   0.1    0.0042   11.8   0.0   1.7   2   0   0   2   2   2   1 -
Secreted_RMI_XP_023462804.1 -          Nucleo_P87           PF07267.13       7.8   -0.3  12.0        10   -0.8  12.0   1.1   1   0   0   1   1   1   0 -
Secreted_VNO_XP_028495486.1 -          NUDE_C               PF04880.15         2    3.4  15.2       3.5    2.6  15.2   1.4   1   0   0   1   1   1   0 -
Secreted_SPU_XP_016606241.1 -          Occludin_ELL         PF07303.15       0.6    5.5  13.9      0.33    6.3   0.3   3.7   3   0   0   3   3   3   0 -
Secreted_RIR_XP_025177017.1                                  -          Orf78                PF06024.14    0.0039   12.1   2.0    0.0063   11.4   2.0   1.2   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1176284_evm.model.c7180000057039.1 -          Orf78                PF06024.14       4.2    2.3  14.5       7.5    1.5  14.5   1.3   1   0   0   1   1   1   0 -
Secreted_PEF_RQM15584.1 -          OSTbeta              PF15048.8      0.002   12.7   0.0     0.016    9.8   0.0   2.1   2   0   0   2   2   2   1 -
Secreted_KPA_ANZ76251.1 -          PA14                 PF07691.14   8.2e-16   52.7   0.0   1.2e-14   49.0   0.0   3.2   1   0   0   1   1   1   1 -
Secreted_VNO_XP_028491691.1 -          Palm_thioest         PF02089.17     0.003   11.9   0.1    0.0041   11.4   0.1   1.2   1   0   0   1   1   1   1 -
Secreted_SST_KIJ38668.1 -          Pantoate_transf      PF02548.17    0.0008   13.3   0.5   0.00092   13.1   0.5   1.1   1   0   0   1   1   1   1 -
Secreted_CIM_XP_001243407.1 -          PBP1_TM              PF14812.8      0.017   10.0  20.2     0.058    8.4   7.0   2.2   2   0   0   2   2   2   0 -
Secreted_NCR_XP_956657.1                                    -          PE-PPE               PF08237.13   8.1e-08   26.6   0.2   1.1e-07   26.2   0.2   1.3   1   0   0   1   1   1   1 -
Secreted_FFL_RSL86534.1                                     -          PE-PPE               PF08237.13   1.2e-07   26.0   0.1     2e-07   25.3   0.1   1.3   1   0   0   1   1   1   1 -
Secreted_FOL_RSL93466.1                                     -          PE-PPE               PF08237.13   1.2e-07   26.0   0.1     2e-07   25.3   0.1   1.3   1   0   0   1   1   1   1 -
Secreted_VNO_XP_028491691.1                                 -          PE-PPE               PF08237.13   2.4e-07   25.1   0.2   3.6e-07   24.5   0.2   1.2   1   0   0   1   1   1   1 -
Secreted_CMA_jgi_Corma2_723877_estExt_fgenesh1_pm.C_1700004 -          PE-PPE               PF08237.13   3.9e-07   24.4   0.1     6e-07   23.7   0.1   1.2   1   0   0   1   1   1   1 -
Secreted_CPA_KAF3762046.1                                   -          PE-PPE               PF08237.13   7.9e-07   23.4   0.2   1.4e-06   22.6   0.2   1.3   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1176343_evm.model.c7180000057256.1 -          PemK_toxin           PF02452.19    0.0029   12.5   0.0    0.0056   11.6   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_ECU_NP_585794.1    -          Peptidase_M10        PF00413.26   6.1e-05   17.4   0.0   8.7e-05   16.9   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_POR_XP_003717407.1 -          Peptidase_M10        PF00413.26    0.0006   14.2   0.0    0.0012   13.2   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_BME_ORX98966.1     -          Peptidase_M10        PF00413.26    0.0029   12.0   0.0    0.0052   11.2   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1 -          Peptidase_M43        PF05572.15    0.0017   12.9   0.4     0.004   11.6   0.4   1.6   1   0   0   1   1   1   1 -
Secreted_POR_XP_003717407.1 -          Peptidase_M57        PF12388.10     0.057    7.5   8.4      0.19    5.8   0.4   2.8   1   1   1   2   2   2   0 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Peptidase_M66        PF10462.11   0.00024   14.7   0.4   0.00053   13.5   0.4   1.5   1   0   0   1   1   1   1 -
Secreted_PGR_XP_003330646.2                             -          Peptidase_M66        PF10462.11   0.00049   13.6   0.1    0.0011   12.4   0.1   1.5   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1                             -          Peptidase_M66        PF10462.11   0.00056   13.5   0.0   0.00092   12.7   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_SST_KIJ55553.1                                 -          Peptidase_M66        PF10462.11    0.0014   12.1   0.1    0.0044   10.5   0.0   1.7   2   0   0   2   2   2   1 -
Secreted_FFL_RSL76463.1                                 -          Peptidase_M66        PF10462.11    0.0019   11.7   0.0    0.0019   11.7   0.0   1.5   2   0   0   2   2   2   1 -
Secreted_FOL_RSL98459.1                                 -          Peptidase_M66        PF10462.11    0.0019   11.7   0.0    0.0031   11.0   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_FFL_RSL77728.1                                 -          Peptidase_M66        PF10462.11    0.0023   11.5   0.0    0.0036   10.8   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1186991_evm.model.d7180000054674.1 -          Peptidase_S9         PF00326.23   0.00012   16.1   0.2    0.0023   11.9   0.1   2.6   2   1   0   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1180378_evm.model.c7180000073148.1 -          Peptidase_S9         PF00326.23   0.00032   14.8   0.0   0.00057   13.9   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1188730_evm.model.d7180000066803.1 -          Peptidase_S9         PF00326.23   0.00062   13.8   0.9     0.017    9.2   0.4   2.6   2   1   0   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1185147_evm.model.c7180000092511.1 -          Peptidase_S9         PF00326.23   0.00072   13.6   0.0    0.0015   12.6   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1185973_evm.model.c7180000096272.1 -          Peptidase_S9         PF00326.23   0.00074   13.6   0.0    0.0015   12.6   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1179501_evm.model.c7180000069556.1 -          Peptidase_S9         PF00326.23    0.0011   13.0   0.3    0.0018   12.3   0.3   1.3   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1177798_evm.model.c7180000062897.1 -          Peptidase_S9         PF00326.23     0.002   12.2   0.0    0.0033   11.5   0.0   1.2   1   0   0   1   1   1   1 -
Secreted_BME_ORX98966.1                                 -          Pep_M12B_propep      PF01562.21     6e-10   34.1   0.1   1.3e-06   23.3   0.1   2.4   2   0   0   2   2   2   2 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Pep_M12B_propep      PF01562.21   1.8e-08   29.2   0.1   1.6e-07   26.2   0.1   2.2   1   1   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1                             -          Pep_M12B_propep      PF01562.21   5.6e-08   27.7   0.2   1.1e-07   26.7   0.2   1.4   1   0   0   1   1   1   1 -
Secreted_SST_KIJ55553.1                                 -          Pep_M12B_propep      PF01562.21   1.9e-07   25.9   0.0   4.7e-07   24.7   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_FFL_RSL77728.1                                 -          Pep_M12B_propep      PF01562.21   5.1e-07   24.6   0.0   1.2e-06   23.4   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_FOL_RSL98459.1                                 -          Pep_M12B_propep      PF01562.21   5.2e-07   24.5   0.0   1.2e-06   23.4   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_MCI_L0F63_000736-T1                            -          Pep_M12B_propep      PF01562.21   5.1e-06   21.3   0.2   2.3e-05   19.2   0.2   1.9   1   1   0   1   1   1   1 -
Secreted_TMA_KAF8238464.1                               -          Pep_M12B_propep      PF01562.21     2e-05   19.4   0.0   4.2e-05   18.4   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_MAN_KID63349.1                                 -          Pep_M12B_propep      PF01562.21   3.1e-05   18.8   0.0     7e-05   17.6   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_EFE_QPH06048.1                                 -          Pep_M12B_propep      PF01562.21   0.00014   16.7   0.0   0.00028   15.7   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_FFL_RSL76463.1                                 -          Pep_M12B_propep      PF01562.21   0.00064   14.5   0.0    0.0017   13.2   0.0   1.7   1   1   0   1   1   1   1 -
Secreted_CIM_XP_001247733.2                             -          Pep_M12B_propep      PF01562.21   0.00067   14.5   0.0    0.0014   13.4   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_ENE_jgi_Erynec1_5864_EV44_g0491T0              -          Pep_M12B_propep      PF01562.21   0.00078   14.3   0.5    0.0093   10.8   0.0   2.7   2   0   0   2   2   2   1 -
Secreted_MAN_KID67444.1 -          Period_C             PF12114.10       7.1    1.1  16.1       9.9    0.6  16.1   1.4   1   0   0   1   1   1   0 -
Secreted_CIM_XP_001243407.1 -          PGA2                 PF07543.14      0.76    4.3   8.4      0.41    5.2   0.5   2.1   2   0   0   2   2   2   0 -
Secreted_SST_KIJ28295.1 -          Phage_holin_2_3      PF16080.7     0.0011   13.3   0.7    0.0016   12.8   0.7   1.3   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1179675_evm.model.c7180000070299.1 -          PhoD_N               PF16655.7      0.041    9.0  10.2     0.002   13.2   0.6   3.0   2   1   0   2   2   2   0 -
Secreted_PRU_jgi_Orpsp1_1_1176303_evm.model.c7180000057129.2 -          PH_11                PF15413.8    0.00071   14.6   2.8     0.045    8.8   0.8   2.8   2   0   0   2   2   2   2 -
Secreted_PRU_jgi_Orpsp1_1_1176045_evm.model.c7180000056198.1 -          PilJ_C               PF18223.3    0.00072   14.5   0.2     0.028    9.5   0.0   3.0   3   0   0   3   3   3   1 -
Secreted_RAL_EPZ34924.1 -          Pkinase              PF00069.27   6.6e-68  223.4   0.3   1.8e-67  222.0   0.3   1.8   1   0   0   1   1   1   1 -
Secreted_RAL_EPZ34924.1 -          Pkinase_fungal       PF17667.3      4e-08   26.9   0.0     1e-07   25.6   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_AMA_KNE60532.1 -          Pkr1                 PF08636.12       8.1    1.3  13.7     0.025    9.4   0.6   3.1   3   0   0   3   3   3   0 -
Secreted_RAL_EPZ34924.1 -          PK_Tyr_Ser-Thr       PF07714.19   1.7e-45  149.9   0.0   3.6e-45  148.8   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1176343_evm.model.c7180000057256.1 -          PLAC                 PF08686.13   0.00079   14.8   0.6     0.002   13.5   0.6   1.7   1   0   0   1   1   1   1 -
Secreted_POR_XP_003718244.1 -          Podoplanin           PF05808.13   0.00055   14.8   0.1   0.00055   14.8   0.1   2.1   2   0   0   2   2   2   1 -
Secreted_MAN_KID67419.1     -          Podoplanin           PF05808.13    0.0017   13.2   1.8    0.0022   12.9   0.6   1.7   2   0   0   2   2   2   1 -
Secreted_CPA_KAF3769176.1   -          Podoplanin           PF05808.13     0.019    9.8   5.1    0.0045   11.8   1.1   2.0   2   1   0   2   2   2   0 -
Secreted_PRU_jgi_Orpsp1_1_1186717_evm.model.d7180000052762.1 -          Polysacc_deac_1      PF01522.23   4.8e-34  111.6   0.0   7.7e-34  111.0   0.0   1.3   1   0   0   1   1   1   1 -
Secreted_BDE_XP_006680710.1                                  -          Polysacc_deac_1      PF01522.23   5.4e-21   69.5   0.0   9.8e-21   68.6   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_PRU_jgi_Orpsp1_1_1188535_evm.model.d7180000065562.1 -          Polysacc_deac_1      PF01522.23   2.5e-13   44.7   0.0   8.1e-13   43.0   0.0   1.8   2   0   0   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1177837_evm.model.c7180000063059.1 -          Pox_EPC_I2-L1        PF12575.10    0.0039   12.0   0.5     0.017    9.9   0.5   2.1   1   0   0   1   1   1   1 -
Secreted_CMA_jgi_Corma2_726356_estExt_fgenesh1_pg.C_90064 -          PRIMA1               PF16101.7     0.0068   11.0  13.0    0.0077   10.9  12.7   1.3   1   1   0   1   1   1   1 -
Secreted_EFE_QPH06048.1                                   -          PRIMA1               PF16101.7       0.16    6.6  12.6      0.56    4.9   8.3   2.7   2   0   0   2   2   2   0 -
Secreted_THA_XP_024768069.1                               -          PRIMA1               PF16101.7        5.5    1.7  16.4      0.49    5.1  11.5   1.7   2   0   0   2   2   2   0 -
Secreted_SPU_XP_016606241.1 -          PRKCSH               PF07915.15   1.2e-09   33.7   1.2   1.2e-09   33.7   1.2   2.0   2   0   0   2   2   2   1 -
Secreted_SPU_XP_016606241.1 -          PRKCSH-like          PF12999.9    1.6e-46  152.9   3.4   1.6e-46  152.9   3.4   2.1   2   0   0   2   2   2   1 -
Secreted_SPU_XP_016606241.1 -          PRKCSH_1             PF13015.8    3.7e-27   89.4   0.2   7.5e-27   88.5   0.2   1.5   1   0   0   1   1   1   1 -
Secreted_FPI_EPT04793.1 -          Pro_Al_protease      PF02983.16       1.1    4.0   9.2       1.3    3.8   0.4   3.0   3   0   0   3   3   3   0 -
Secreted_PEF_RQM15584.1 -          PseudoU_synth_1      PF01416.22    0.0032   12.5   0.0      0.38    5.9   0.0   3.0   2   1   1   3   3   3   2 -
Secreted_SST_KIJ29215.1 -          PT-VENN              PF04829.15      0.12    7.2  10.6      0.12    7.2   8.0   2.1   1   1   1   2   2   2   0 -
Secreted_PRU_jgi_Orpsp1_1_1179675_evm.model.c7180000070299.1 -          Pur_ac_phosph_N      PF16656.7    6.7e-12   40.5   3.0   6.7e-12   40.5   3.0   2.8   2   0   0   2   2   2   1 -
Secreted_PRU_jgi_Orpsp1_1_1177837_evm.model.c7180000063059.1 -          Pur_ac_phosph_N      PF16656.7    1.7e-10   36.0   2.8   1.7e-10   36.0   2.8   3.6   3   0   0   3   3   3   1 -
Secreted_PRU_jgi_Orpsp1_1_1177652_evm.model.c7180000062316.1 -          Pur_ac_phosph_N      PF16656.7    6.8e-10   34.1   0.5   6.8e-10   34.1   0.5   2.6   2   1   0   2   2   2   1 -
Secreted_EFE_QPG94900.1     -          RAP1                 PF07218.13      0.94    2.1  13.6       1.1    1.9  13.6   1.1   1   0   0   1   1   1   0 -
Secreted_THA_XP_024780486.1 -          RAP1                 PF07218.13       2.1    0.9   9.5       2.5    0.7   9.5   1.2   1   0   0   1   1   1   0 -
Secreted_NCR_XP_958215.1    -          RAP1                 PF07218.13       5.3   -0.4  15.4       6.6   -0.7  15.4   1.1   1   0   0   1   1   1   0 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Reprolysin           PF01421.21   2.4e-11   38.5  10.4   2.7e-10   35.1   0.5   3.4   1   1   1   2   2   2   1 -
Secreted_FFL_RSL76463.1                                 -          Reprolysin           PF01421.21     2e-10   35.5   4.6   2.8e-09   31.8   4.6   2.7   1   1   0   1   1   1   1 -
Secreted_PGR_XP_003330646.2                             -          Reprolysin           PF01421.21   2.6e-09   31.9   1.4   2.6e-09   31.9   1.4   2.7   3   0   0   3   3   2   1 -
Secreted_SST_KIJ55553.1                                 -          Reprolysin           PF01421.21   1.1e-08   29.8  10.6   6.9e-08   27.2  10.6   2.3   1   1   0   1   1   1   1 -
Secreted_CQU_KAG0142978.1                               -          Reprolysin           PF01421.21   1.4e-08   29.5   6.0   2.9e-08   28.4   5.1   2.0   2   1   0   2   2   2   1 -
Secreted_MCI_L0F63_000736-T1                            -          Reprolysin           PF01421.21   5.9e-08   27.4   2.5   5.9e-08   27.4   2.5   2.4   2   1   0   2   2   1   1 -
Secreted_MAN_KID63349.1                                 -          Reprolysin           PF01421.21   1.1e-07   26.5   6.3   1.1e-07   26.5   6.3   2.7   2   1   0   2   2   1   1 -
Secreted_POR_XP_003717407.1                             -          Reprolysin           PF01421.21   8.2e-07   23.7   6.5   1.4e-05   19.6   6.2   2.7   1   1   0   1   1   1   1 -
Secreted_RAL_EPZ34918.1                                 -          Reprolysin           PF01421.21     9e-07   23.6   2.3     9e-07   23.6   2.3   3.0   3   0   0   3   3   2   2 -
Secreted_ECU_NP_585794.1                                -          Reprolysin           PF01421.21   1.1e-06   23.2   0.0   2.1e-06   22.3   0.0   1.4   1   0   0   1   1   1   1 -
Secreted_TMA_KAF8238464.1                               -          Reprolysin           PF01421.21   1.5e-06   22.9   0.6   1.5e-06   22.9   0.6   2.1   3   0   0   3   3   2   1 -
Secreted_UMA_XP_011389080.1                             -          Reprolysin           PF01421.21   4.8e-06   21.2  16.8   5.2e-06   21.1   9.6   3.2   2   1   0   2   2   2   1 -
Secreted_ENE_jgi_Erynec1_5864_EV44_g0491T0              -          Reprolysin           PF01421.21   1.8e-05   19.4   7.8   0.00089   13.8   7.8   3.3   1   1   0   1   1   1   1 -
Secreted_BME_ORX98966.1                                 -          Reprolysin           PF01421.21   2.3e-05   19.0   8.6   2.3e-05   19.0   8.6   2.8   2   1   0   2   2   1   1 -
Secreted_CIM_XP_001247733.2                             -          Reprolysin_2         PF13574.8    1.4e-70  231.7   0.0   2.9e-70  230.6   0.0   1.6   1   0   0   1   1   1   1 -
Secreted_ENE_jgi_Erynec1_5864_EV44_g0491T0              -          Reprolysin_2         PF13574.8      4e-53  174.7   2.0     4e-53  174.7   2.0   1.8   2   0   0   2   2   1   1 -
Secreted_FFL_RSL77728.1                                 -          Reprolysin_2         PF13574.8    3.9e-52  171.5   1.2   8.1e-52  170.5   1.2   1.5   1   0   0   1   1   1   1 -
Secreted_FOL_RSL98459.1                                 -          Reprolysin_2         PF13574.8      4e-52  171.5   1.2   8.1e-52  170.5   1.2   1.5   1   0   0   1   1   1   1 -
Secreted_MAN_KID63349.1                                 -          Reprolysin_2         PF13574.8    2.2e-49  162.5   0.3   5.1e-49  161.3   0.3   1.6   1   0   0   1   1   1   1 -
Secreted_FFL_RSL76463.1                                 -          Reprolysin_2         PF13574.8    6.8e-49  160.9   0.9   1.4e-48  159.9   0.9   1.5   1   0   0   1   1   1   1 -
Secreted_EFE_QPH06048.1                                 -          Reprolysin_2         PF13574.8    2.8e-47  155.7   0.1     6e-47  154.6   0.1   1.6   1   0   0   1   1   1   1 -
Secreted_SST_KIJ55553.1                                 -          Reprolysin_2         PF13574.8    6.1e-46  151.3   2.8   1.1e-45  150.4   2.8   1.4   1   0   0   1   1   1   1 -
Secreted_BME_ORX98966.1                                 -          Reprolysin_2         PF13574.8    7.4e-45  147.8   0.8   1.5e-44  146.8   0.8   1.5   1   0   0   1   1   1   1 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Reprolysin_2         PF13574.8      9e-44  144.2   0.1     9e-44  144.2   0.1   1.9   2   0   0   2   2   1   1 -
Secreted_POR_XP_003717407.1                             -          Reprolysin_2         PF13574.8    1.3e-41  137.2   2.9   2.7e-41  136.1   2.9   1.5   1   0   0   1   1   1   1 -
Secreted_TMA_KAF8238464.1                               -          Reprolysin_2         PF13574.8    3.2e-41  135.9   0.3   6.8e-41  134.8   0.3   1.5   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1                             -          Reprolysin_2         PF13574.8    4.3e-41  135.5   4.4   4.3e-41  135.5   4.4   1.8   2   0   0   2   2   2   1 -
Secreted_CQU_KAG0142978.1                               -          Reprolysin_2         PF13574.8    1.3e-39  130.6   1.6   1.3e-39  130.6   1.6   1.9   2   0   0   2   2   2   1 -
Secreted_PGR_XP_003330646.2                             -          Reprolysin_2         PF13574.8    1.2e-37  124.3   1.8   1.2e-37  124.3   1.8   1.9   2   0   0   2   2   2   1 -
Secreted_MCI_L0F63_000736-T1                            -          Reprolysin_2         PF13574.8    1.9e-32  107.3   0.3   4.5e-32  106.0   0.0   1.8   2   0   0   2   2   1   1 -
Secreted_RAL_EPZ34918.1                                 -          Reprolysin_2         PF13574.8    2.7e-26   87.2   4.8   2.7e-26   87.2   4.8   2.0   2   0   0   2   2   2   1 -
Secreted_ECU_NP_585794.1                                -          Reprolysin_2         PF13574.8    1.7e-05   19.4   0.0   3.6e-05   18.3   0.0   1.5   1   1   0   1   1   1   1 -
Secreted_CTH_jgi_Conth1_362160_estExt_Genemark1.C_50073 -          Reprolysin_3         PF13582.8    1.7e-18   61.9   0.0   4.7e-18   60.4   0.0   1.8   1   0   0   1   1   1   1 -
Secreted_RAL_EPZ34918.1                                 -          Reprolysin_3         PF13582.8    1.1e-16   56.0   0.2   2.1e-16   55.1   0.2   1.5   1   0   0   1   1   1   1 -
Secreted_PGR_XP_003330646.2                             -          Reprolysin_3         PF13582.8    1.5e-16   55.5   0.2   1.9e-15   52.0   0.0   2.9   2   2   1   3   3   2   1 -
Secreted_BME_ORX98966.1                                 -          Reprolysin_3         PF13582.8    3.4e-16   54.4   0.0     8e-16   53.2   0.0   1.7   1   0   0   1   1   1   1 -
Secreted_MAN_KID63349.1                                 -          Reprolysin_3         PF13582.8      3e-15   51.4   0.1   8.8e-15   49.9   0.1   1.9   1   0   0   1   1   1   1 -
Secreted_FFL_RSL76463.1                                 -          Reprolysin_3         PF13582.8    5.7e-15   50.5   0.0   1.4e-14   49.2   0.0   1.7   1   0   0   1   1   1   1 -
Secreted_EFE_QPH06048.1                                 -          Reprolysin_3         PF13582.8    7.1e-15   50.2   0.0   2.7e-14   48.3   0.0   2.1   2   0   0   2   2   2   1 -
Secreted_SST_KIJ55553.1                                 -          Reprolysin_3         PF13582.8      1e-14   49.6   0.7   1.9e-14   48.8   0.0   1.8   2   0   0   2   2   2   1 -
Secreted_POR_XP_003717407.1                             -          Reprolysin_3         PF13582.8    1.1e-14   49.5   1.0   7.5e-14   46.9   0.0   2.6   3   0   0   3   3   2   1 -
Secreted_MCI_L0F63_000736-T1                            -          Reprolysin_3         PF13582.8    3.1e-14   48.1   0.0     6e-14   47.1   0.0   1.5   1   0   0   1   1   1   1 -
Secreted_TMA_KAF8238464.1                               -          Reprolysin_3         PF13582.8    3.1e-14   48.1   0.0     8e-14   46.8   0.0   1.7   1   0   0   1   1   1   1 -
Secreted_UMA_XP_011389080.1                             -          Reprolysin_3         PF13582.8    5.4e-14   47.3   0.0   1.3e-13   46.1   0.0   1.7   1   0   0   1   1   1   1 -
